Account,Day,Details,Amount,Transaction ID,Business Name
Oscar Evans (Katar Spirits Daily Wage),229,Wage,-46.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),229,Wage,-288.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,229,Marketing,-500.0,14.0,Katar Spirits
Katar Spirits Revenue,229,Revenue,10962.0,14.0,Katar Spirits
Abbie Lopez (Katar Spirits Daily Wage),230,Wage,-224.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),230,Wage,-288.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),230,Wage,-46.0,14.0,Katar Spirits
Katar Spirits Revenue,230,Revenue,13674.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,230,Marketing,-500.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),231,Wage,-216.0,14.0,Katar Spirits
Abbie Lopez (Katar Spirits Daily Wage),231,Wage,-224.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),231,Wage,-46.0,14.0,Katar Spirits
Katar Spirits Revenue,231,Revenue,11988.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,231,Marketing,-500.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),232,Wage,-288.0,14.0,Katar Spirits
Annabelle Stewart (Katar Spirits Daily Wage),232,Wage,-264.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),232,Wage,-46.0,14.0,Katar Spirits
Katar Spirits Revenue,232,Revenue,10872.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,232,Marketing,-500.0,14.0,Katar Spirits
Katar Spirits Revenue,233,Revenue,10320.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,233,Marketing,-500.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),233,Wage,-288.0,14.0,Katar Spirits
Annabelle Stewart (Katar Spirits Daily Wage),233,Wage,-264.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),233,Wage,-46.0,14.0,Katar Spirits
Katar Spirits Revenue,234,Revenue,8328.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,234,Marketing,-500.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),234,Wage,-288.0,14.0,Katar Spirits
Annabelle Stewart (Katar Spirits Daily Wage),234,Wage,-264.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),234,Wage,-46.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),235,Wage,-144.0,14.0,Katar Spirits
Katar Spirits Revenue,235,Revenue,10320.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,235,Marketing,-500.0,14.0,Katar Spirits
Annabelle Stewart (Katar Spirits Daily Wage),235,Wage,-198.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),235,Wage,-46.0,14.0,Katar Spirits
Abbie Lopez (Katar Spirits Daily Wage),235,Wage,-168.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),236,Wage,-288.0,14.0,Katar Spirits
Katar Spirits Revenue,236,Revenue,11079.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,236,Marketing,-500.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),236,Wage,-46.0,14.0,Katar Spirits
Abbie Lopez (Katar Spirits Daily Wage),236,Wage,-224.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),237,Wage,-288.0,14.0,Katar Spirits
Katar Spirits Revenue,237,Revenue,7284.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,237,Marketing,-500.0,14.0,Katar Spirits
Abbie Lopez (Katar Spirits Daily Wage),237,Wage,-224.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),237,Wage,-46.0,14.0,Katar Spirits
Katar Spirits Revenue,238,Revenue,11988.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),238,Wage,-216.0,14.0,Katar Spirits
Abbie Lopez (Katar Spirits Daily Wage),238,Wage,-224.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,238,Marketing,-500.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),238,Wage,-46.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),239,Wage,-288.0,14.0,Katar Spirits
Katar Spirits Revenue,239,Revenue,10872.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,239,Marketing,-500.0,14.0,Katar Spirits
Annabelle Stewart (Katar Spirits Daily Wage),239,Wage,-264.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),239,Wage,-46.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),240,Wage,-288.0,14.0,Katar Spirits
Katar Spirits Revenue,240,Revenue,10230.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,240,Marketing,-500.0,14.0,Katar Spirits
Annabelle Stewart (Katar Spirits Daily Wage),240,Wage,-264.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),240,Wage,-46.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),241,Wage,-288.0,14.0,Katar Spirits
Katar Spirits Revenue,241,Revenue,8790.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,241,Marketing,-500.0,14.0,Katar Spirits
Annabelle Stewart (Katar Spirits Daily Wage),241,Wage,-264.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),241,Wage,-46.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),242,Wage,-144.0,14.0,Katar Spirits
Katar Spirits Revenue,242,Revenue,10518.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,242,Marketing,-500.0,14.0,Katar Spirits
Abbie Lopez (Katar Spirits Daily Wage),242,Wage,-168.0,14.0,Katar Spirits
Annabelle Stewart (Katar Spirits Daily Wage),242,Wage,-198.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),242,Wage,-46.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),243,Wage,-288.0,14.0,Katar Spirits
Katar Spirits Revenue,243,Revenue,11637.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,243,Marketing,-500.0,14.0,Katar Spirits
Abbie Lopez (Katar Spirits Daily Wage),243,Wage,-224.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),243,Wage,-46.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),244,Wage,-288.0,14.0,Katar Spirits
Katar Spirits Revenue,244,Revenue,14295.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,244,Marketing,-500.0,14.0,Katar Spirits
Abbie Lopez (Katar Spirits Daily Wage),244,Wage,-224.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),244,Wage,-46.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),245,Wage,-216.0,14.0,Katar Spirits
Katar Spirits Revenue,245,Revenue,12468.0,14.0,Katar Spirits
Abbie Lopez (Katar Spirits Daily Wage),245,Wage,-224.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,245,Marketing,-500.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),245,Wage,-46.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),246,Wage,-288.0,14.0,Katar Spirits
Katar Spirits Revenue,246,Revenue,11358.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),246,Wage,-46.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,246,Marketing,-500.0,14.0,Katar Spirits
Annabelle Stewart (Katar Spirits Daily Wage),246,Wage,-264.0,14.0,Katar Spirits
Annabelle Stewart (Katar Spirits Daily Wage),247,Wage,-264.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),247,Wage,-46.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),247,Wage,-288.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,247,Marketing,-500.0,14.0,Katar Spirits
Katar Spirits Revenue,247,Revenue,10704.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,248,Marketing,-500.0,14.0,Katar Spirits
Katar Spirits Revenue,256,Revenue,10095.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),256,Wage,-46.0,14.0,Katar Spirits
Annabelle Stewart (Katar Spirits Daily Wage),256,Wage,-198.0,14.0,Katar Spirits
Abbie Lopez (Katar Spirits Daily Wage),256,Wage,-168.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),256,Wage,-144.0,14.0,Katar Spirits
Katar Spirits Revenue,257,Revenue,11079.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),257,Wage,-288.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,257,Marketing,-500.0,14.0,Katar Spirits
Abbie Lopez (Katar Spirits Daily Wage),257,Wage,-224.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),257,Wage,-46.0,14.0,Katar Spirits
Katar Spirits Revenue,258,Revenue,13830.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),258,Wage,-288.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,258,Marketing,-500.0,14.0,Katar Spirits
Abbie Lopez (Katar Spirits Daily Wage),258,Wage,-224.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),258,Wage,-46.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),259,Wage,-216.0,14.0,Katar Spirits
Katar Spirits Revenue,259,Revenue,11940.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,259,Marketing,-500.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),259,Wage,-46.0,14.0,Katar Spirits
Abbie Lopez (Katar Spirits Daily Wage),259,Wage,-224.0,14.0,Katar Spirits
Katar Spirits Revenue,260,Revenue,10872.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),260,Wage,-288.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,260,Marketing,-500.0,14.0,Katar Spirits
Annabelle Stewart (Katar Spirits Daily Wage),260,Wage,-264.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),260,Wage,-46.0,14.0,Katar Spirits
Katar Spirits Revenue,261,Revenue,10230.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),261,Wage,-288.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,261,Marketing,-500.0,14.0,Katar Spirits
Annabelle Stewart (Katar Spirits Daily Wage),261,Wage,-264.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),261,Wage,-46.0,14.0,Katar Spirits
Katar Spirits Revenue,262,Revenue,8328.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),262,Wage,-288.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,262,Marketing,-500.0,14.0,Katar Spirits
Annabelle Stewart (Katar Spirits Daily Wage),262,Wage,-264.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),262,Wage,-46.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),263,Wage,-144.0,14.0,Katar Spirits
Katar Spirits Revenue,263,Revenue,10230.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,263,Marketing,-500.0,14.0,Katar Spirits
Abbie Lopez (Katar Spirits Daily Wage),263,Wage,-168.0,14.0,Katar Spirits
Annabelle Stewart (Katar Spirits Daily Wage),263,Wage,-198.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),263,Wage,-46.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),264,Wage,-288.0,14.0,Katar Spirits
Katar Spirits Revenue,264,Revenue,11079.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,264,Marketing,-500.0,14.0,Katar Spirits
Abbie Lopez (Katar Spirits Daily Wage),264,Wage,-224.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),264,Wage,-46.0,14.0,Katar Spirits
Katar Spirits Revenue,265,Revenue,13806.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,265,Marketing,-500.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),265,Wage,-288.0,14.0,Katar Spirits
Abbie Lopez (Katar Spirits Daily Wage),265,Wage,-224.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),265,Wage,-46.0,14.0,Katar Spirits
Katar Spirits Revenue,266,Revenue,12009.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),266,Wage,-216.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,266,Marketing,-500.0,14.0,Katar Spirits
Abbie Lopez (Katar Spirits Daily Wage),266,Wage,-224.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),266,Wage,-46.0,14.0,Katar Spirits
Katar Spirits Revenue,267,Revenue,10458.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,267,Marketing,-500.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),267,Wage,-288.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),267,Wage,-46.0,14.0,Katar Spirits
Annabelle Stewart (Katar Spirits Daily Wage),267,Wage,-264.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),268,Wage,-288.0,14.0,Katar Spirits
Katar Spirits Revenue,268,Revenue,10272.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,268,Marketing,-500.0,14.0,Katar Spirits
Annabelle Stewart (Katar Spirits Daily Wage),268,Wage,-264.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),268,Wage,-46.0,14.0,Katar Spirits
Katar Spirits Revenue,269,Revenue,8280.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),269,Wage,-288.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,269,Marketing,-500.0,14.0,Katar Spirits
Annabelle Stewart (Katar Spirits Daily Wage),269,Wage,-264.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),269,Wage,-46.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),270,Wage,-144.0,14.0,Katar Spirits
Katar Spirits Revenue,270,Revenue,10320.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,270,Marketing,-500.0,14.0,Katar Spirits
Abbie Lopez (Katar Spirits Daily Wage),270,Wage,-168.0,14.0,Katar Spirits
Annabelle Stewart (Katar Spirits Daily Wage),270,Wage,-198.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),270,Wage,-46.0,14.0,Katar Spirits
Katar Spirits Revenue,271,Revenue,10920.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),271,Wage,-288.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,271,Marketing,-500.0,14.0,Katar Spirits
Abbie Lopez (Katar Spirits Daily Wage),271,Wage,-224.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),271,Wage,-46.0,14.0,Katar Spirits
Katar Spirits Revenue,272,Revenue,13782.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,272,Marketing,-500.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),272,Wage,-288.0,14.0,Katar Spirits
Abbie Lopez (Katar Spirits Daily Wage),272,Wage,-224.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),272,Wage,-46.0,14.0,Katar Spirits
Katar Spirits Revenue,273,Revenue,11892.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),273,Wage,-216.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,273,Marketing,-500.0,14.0,Katar Spirits
Abbie Lopez (Katar Spirits Daily Wage),273,Wage,-224.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),273,Wage,-46.0,14.0,Katar Spirits
Katar Spirits Revenue,274,Revenue,4116.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,274,Marketing,-500.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),274,Wage,-288.0,14.0,Katar Spirits
Annabelle Stewart (Katar Spirits Daily Wage),274,Wage,-264.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),274,Wage,-46.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),275,Wage,-288.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,275,Marketing,-500.0,14.0,Katar Spirits
Annabelle Stewart (Katar Spirits Daily Wage),275,Wage,-264.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),275,Wage,-46.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),276,Wage,-288.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,276,Marketing,-500.0,14.0,Katar Spirits
Annabelle Stewart (Katar Spirits Daily Wage),276,Wage,-264.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),276,Wage,-46.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),277,Wage,-144.0,14.0,Katar Spirits
Katar Spirits Revenue,277,Revenue,10251.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,277,Marketing,-500.0,14.0,Katar Spirits
Abbie Lopez (Katar Spirits Daily Wage),277,Wage,-168.0,14.0,Katar Spirits
Annabelle Stewart (Katar Spirits Daily Wage),277,Wage,-198.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),277,Wage,-46.0,14.0,Katar Spirits
Katar Spirits Revenue,278,Revenue,10920.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,278,Marketing,-500.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),278,Wage,-288.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),278,Wage,-46.0,14.0,Katar Spirits
Abbie Lopez (Katar Spirits Daily Wage),278,Wage,-224.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),279,Wage,-288.0,14.0,Katar Spirits
Katar Spirits Revenue,279,Revenue,13854.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,279,Marketing,-500.0,14.0,Katar Spirits
Abbie Lopez (Katar Spirits Daily Wage),279,Wage,-224.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),279,Wage,-46.0,14.0,Katar Spirits
Katar Spirits Revenue,280,Revenue,11895.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),280,Wage,-216.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,280,Marketing,-500.0,14.0,Katar Spirits
Abbie Lopez (Katar Spirits Daily Wage),280,Wage,-224.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),280,Wage,-46.0,14.0,Katar Spirits
Katar Spirits Revenue,281,Revenue,10872.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),281,Wage,-288.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,281,Marketing,-500.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),281,Wage,-46.0,14.0,Katar Spirits
Annabelle Stewart (Katar Spirits Daily Wage),281,Wage,-264.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),282,Wage,-288.0,14.0,Katar Spirits
Katar Spirits Revenue,282,Revenue,10185.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,282,Marketing,-500.0,14.0,Katar Spirits
Annabelle Stewart (Katar Spirits Daily Wage),282,Wage,-264.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),282,Wage,-46.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),283,Wage,-288.0,14.0,Katar Spirits
Annabelle Stewart (Katar Spirits Daily Wage),283,Wage,-264.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),283,Wage,-46.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,283,Marketing,-500.0,14.0,Katar Spirits
Katar Spirits Revenue,283,Revenue,8190.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),284,Wage,-144.0,14.0,Katar Spirits
Katar Spirits Revenue,284,Revenue,9906.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,284,Marketing,-500.0,14.0,Katar Spirits
Annabelle Stewart (Katar Spirits Daily Wage),284,Wage,-198.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),284,Wage,-46.0,14.0,Katar Spirits
Abbie Lopez (Katar Spirits Daily Wage),284,Wage,-168.0,14.0,Katar Spirits
Katar Spirits Revenue,285,Revenue,10941.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,285,Marketing,-500.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),285,Wage,-288.0,14.0,Katar Spirits
Abbie Lopez (Katar Spirits Daily Wage),285,Wage,-224.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),285,Wage,-46.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),286,Wage,-288.0,14.0,Katar Spirits
Abbie Lopez (Katar Spirits Daily Wage),286,Wage,-224.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),286,Wage,-46.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,286,Marketing,-500.0,14.0,Katar Spirits
Katar Spirits Revenue,286,Revenue,13830.0,14.0,Katar Spirits
Katar Spirits Revenue,287,Revenue,11940.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,287,Marketing,-500.0,14.0,Katar Spirits
Abbie Lopez (Katar Spirits Daily Wage),287,Wage,-224.0,14.0,Katar Spirits
Oscar Evans (Katar Spirits Daily Wage),287,Wage,-46.0,14.0,Katar Spirits
Eliza Owens (Katar Spirits Daily Wage),287,Wage,-216.0,14.0,Katar Spirits
Marketing campaigns for Katar Spirits,288,Marketing,-500.0,14.0,Katar Spirits
