Account,Day,Details,Amount,Transaction ID,Business Name
Tommy Brooks (Katalytica Daily Wage),239,Wage,-44.0,12.0,Katalytica
Katalytica Revenue,240,Revenue,3000.0,12.0,Katalytica
Marketing campaigns for Katalytica,240,Marketing,-500.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),240,Wage,-432.0,12.0,Katalytica
Lily Barton (Katalytica Daily Wage),240,Wage,-344.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),240,Wage,-44.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),240,Wage,-448.0,12.0,Katalytica
Katalytica Revenue,241,Revenue,3000.0,12.0,Katalytica
Marketing campaigns for Katalytica,241,Marketing,-500.0,12.0,Katalytica
Tristan Barker (Katalytica Daily Wage),241,Wage,-536.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),241,Wage,-432.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),241,Wage,-448.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),241,Wage,-44.0,12.0,Katalytica
Katalytica Revenue,242,Revenue,4500.0,12.0,Katalytica
Marketing campaigns for Katalytica,242,Marketing,-500.0,12.0,Katalytica
Tristan Barker (Katalytica Daily Wage),242,Wage,-536.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),242,Wage,-432.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),242,Wage,-448.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),242,Wage,-44.0,12.0,Katalytica
Katalytica Revenue,243,Revenue,7000.0,12.0,Katalytica
Marketing campaigns for Katalytica,243,Marketing,-500.0,12.0,Katalytica
Tristan Barker (Katalytica Daily Wage),243,Wage,-402.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),243,Wage,-44.0,12.0,Katalytica
Lily Barton (Katalytica Daily Wage),243,Wage,-344.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),243,Wage,-448.0,12.0,Katalytica
Katalytica Revenue,244,Revenue,6000.0,12.0,Katalytica
Marketing campaigns for Katalytica,244,Marketing,-500.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),244,Wage,-432.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),244,Wage,-448.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),244,Wage,-44.0,12.0,Katalytica
Katalytica Revenue,245,Revenue,6000.0,12.0,Katalytica
Marketing campaigns for Katalytica,245,Marketing,-500.0,12.0,Katalytica
Tristan Barker (Katalytica Daily Wage),245,Wage,-536.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),245,Wage,-432.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),245,Wage,-44.0,12.0,Katalytica
Lily Barton (Katalytica Daily Wage),245,Wage,-258.0,12.0,Katalytica
Katalytica Revenue,246,Revenue,3000.0,12.0,Katalytica
Marketing campaigns for Katalytica,246,Marketing,-500.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),246,Wage,-432.0,12.0,Katalytica
Lily Barton (Katalytica Daily Wage),246,Wage,-344.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),246,Wage,-44.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),246,Wage,-448.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),247,Wage,-432.0,12.0,Katalytica
Marketing campaigns for Katalytica,247,Marketing,-500.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),247,Wage,-448.0,12.0,Katalytica
Lily Barton (Katalytica Daily Wage),247,Wage,-344.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),247,Wage,-44.0,12.0,Katalytica
Katalytica Revenue,247,Revenue,3000.0,12.0,Katalytica
Marketing campaigns for Katalytica,248,Marketing,-500.0,12.0,Katalytica
Katalytica Revenue,256,Revenue,7000.0,12.0,Katalytica
Tristan Barker (Katalytica Daily Wage),256,Wage,-536.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),256,Wage,-432.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),256,Wage,-44.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),256,Wage,-448.0,12.0,Katalytica
Katalytica Revenue,257,Revenue,7000.0,12.0,Katalytica
Tristan Barker (Katalytica Daily Wage),257,Wage,-402.0,12.0,Katalytica
Marketing campaigns for Katalytica,257,Marketing,-500.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),257,Wage,-448.0,12.0,Katalytica
Lily Barton (Katalytica Daily Wage),257,Wage,-344.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),257,Wage,-44.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),258,Wage,-44.0,12.0,Katalytica
Katalytica Revenue,258,Revenue,9500.0,12.0,Katalytica
Marketing campaigns for Katalytica,258,Marketing,-500.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),258,Wage,-448.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),258,Wage,-432.0,12.0,Katalytica
Katalytica Revenue,259,Revenue,9500.0,12.0,Katalytica
Marketing campaigns for Katalytica,259,Marketing,-500.0,12.0,Katalytica
Tristan Barker (Katalytica Daily Wage),259,Wage,-536.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),259,Wage,-432.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),259,Wage,-44.0,12.0,Katalytica
Lily Barton (Katalytica Daily Wage),259,Wage,-258.0,12.0,Katalytica
Katalytica Revenue,260,Revenue,10000.0,12.0,Katalytica
Marketing campaigns for Katalytica,260,Marketing,-500.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),260,Wage,-432.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),260,Wage,-448.0,12.0,Katalytica
Lily Barton (Katalytica Daily Wage),260,Wage,-344.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),260,Wage,-44.0,12.0,Katalytica
Katalytica Revenue,261,Revenue,10000.0,12.0,Katalytica
Marketing campaigns for Katalytica,261,Marketing,-500.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),261,Wage,-448.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),261,Wage,-432.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),261,Wage,-44.0,12.0,Katalytica
Lily Barton (Katalytica Daily Wage),261,Wage,-344.0,12.0,Katalytica
Katalytica Revenue,262,Revenue,10000.0,12.0,Katalytica
Marketing campaigns for Katalytica,262,Marketing,-500.0,12.0,Katalytica
Tristan Barker (Katalytica Daily Wage),262,Wage,-536.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),262,Wage,-432.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),262,Wage,-448.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),262,Wage,-44.0,12.0,Katalytica
Katalytica Revenue,263,Revenue,10000.0,12.0,Katalytica
Marketing campaigns for Katalytica,263,Marketing,-500.0,12.0,Katalytica
Tristan Barker (Katalytica Daily Wage),263,Wage,-536.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),263,Wage,-448.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),263,Wage,-432.0,12.0,Katalytica
Katalytica Revenue,264,Revenue,10000.0,12.0,Katalytica
Marketing campaigns for Katalytica,264,Marketing,-500.0,12.0,Katalytica
Tristan Barker (Katalytica Daily Wage),264,Wage,-402.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),264,Wage,-448.0,12.0,Katalytica
Lily Barton (Katalytica Daily Wage),264,Wage,-344.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),264,Wage,-44.0,12.0,Katalytica
Katalytica Revenue,265,Revenue,9500.0,12.0,Katalytica
Marketing campaigns for Katalytica,265,Marketing,-500.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),265,Wage,-432.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),265,Wage,-44.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),265,Wage,-448.0,12.0,Katalytica
Katalytica Revenue,266,Revenue,9500.0,12.0,Katalytica
Marketing campaigns for Katalytica,266,Marketing,-500.0,12.0,Katalytica
Tristan Barker (Katalytica Daily Wage),266,Wage,-536.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),266,Wage,-432.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),266,Wage,-44.0,12.0,Katalytica
Lily Barton (Katalytica Daily Wage),266,Wage,-258.0,12.0,Katalytica
Katalytica Revenue,267,Revenue,10000.0,12.0,Katalytica
Marketing campaigns for Katalytica,267,Marketing,-500.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),267,Wage,-432.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),267,Wage,-44.0,12.0,Katalytica
Lily Barton (Katalytica Daily Wage),267,Wage,-344.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),267,Wage,-448.0,12.0,Katalytica
Katalytica Revenue,268,Revenue,10000.0,12.0,Katalytica
Marketing campaigns for Katalytica,268,Marketing,-500.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),268,Wage,-432.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),268,Wage,-448.0,12.0,Katalytica
Lily Barton (Katalytica Daily Wage),268,Wage,-344.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),268,Wage,-44.0,12.0,Katalytica
Katalytica Revenue,269,Revenue,10000.0,12.0,Katalytica
Marketing campaigns for Katalytica,269,Marketing,-500.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),269,Wage,-432.0,12.0,Katalytica
Tristan Barker (Katalytica Daily Wage),269,Wage,-536.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),269,Wage,-448.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),269,Wage,-44.0,12.0,Katalytica
Katalytica Revenue,270,Revenue,10000.0,12.0,Katalytica
Marketing campaigns for Katalytica,270,Marketing,-500.0,12.0,Katalytica
Tristan Barker (Katalytica Daily Wage),270,Wage,-536.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),270,Wage,-432.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),270,Wage,-448.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),270,Wage,-44.0,12.0,Katalytica
Katalytica Revenue,271,Revenue,9500.0,12.0,Katalytica
Marketing campaigns for Katalytica,271,Marketing,-500.0,12.0,Katalytica
Tristan Barker (Katalytica Daily Wage),271,Wage,-402.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),271,Wage,-44.0,12.0,Katalytica
Lily Barton (Katalytica Daily Wage),271,Wage,-344.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),271,Wage,-448.0,12.0,Katalytica
Katalytica Revenue,272,Revenue,9000.0,12.0,Katalytica
Marketing campaigns for Katalytica,272,Marketing,-500.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),272,Wage,-432.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),272,Wage,-44.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),272,Wage,-448.0,12.0,Katalytica
Katalytica Revenue,273,Revenue,10000.0,12.0,Katalytica
Marketing campaigns for Katalytica,273,Marketing,-500.0,12.0,Katalytica
Tristan Barker (Katalytica Daily Wage),273,Wage,-536.0,12.0,Katalytica
Lily Barton (Katalytica Daily Wage),273,Wage,-258.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),273,Wage,-432.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),273,Wage,-44.0,12.0,Katalytica
Katalytica Revenue,274,Revenue,10000.0,12.0,Katalytica
Marketing campaigns for Katalytica,274,Marketing,-500.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),274,Wage,-432.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),274,Wage,-448.0,12.0,Katalytica
Lily Barton (Katalytica Daily Wage),274,Wage,-344.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),274,Wage,-44.0,12.0,Katalytica
Katalytica Revenue,275,Revenue,10000.0,12.0,Katalytica
Marketing campaigns for Katalytica,275,Marketing,-500.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),275,Wage,-432.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),275,Wage,-448.0,12.0,Katalytica
Lily Barton (Katalytica Daily Wage),275,Wage,-344.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),275,Wage,-44.0,12.0,Katalytica
Katalytica Revenue,276,Revenue,10000.0,12.0,Katalytica
Marketing campaigns for Katalytica,276,Marketing,-500.0,12.0,Katalytica
Tristan Barker (Katalytica Daily Wage),276,Wage,-536.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),276,Wage,-448.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),276,Wage,-44.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),276,Wage,-432.0,12.0,Katalytica
Katalytica Revenue,277,Revenue,10000.0,12.0,Katalytica
Marketing campaigns for Katalytica,277,Marketing,-500.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),277,Wage,-448.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),277,Wage,-44.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),277,Wage,-432.0,12.0,Katalytica
Tristan Barker (Katalytica Daily Wage),277,Wage,-536.0,12.0,Katalytica
Katalytica Revenue,278,Revenue,10000.0,12.0,Katalytica
Marketing campaigns for Katalytica,278,Marketing,-500.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),278,Wage,-448.0,12.0,Katalytica
Lily Barton (Katalytica Daily Wage),278,Wage,-344.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),278,Wage,-44.0,12.0,Katalytica
Tristan Barker (Katalytica Daily Wage),278,Wage,-402.0,12.0,Katalytica
Katalytica Revenue,279,Revenue,9500.0,12.0,Katalytica
Marketing campaigns for Katalytica,279,Marketing,-500.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),279,Wage,-432.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),279,Wage,-44.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),279,Wage,-448.0,12.0,Katalytica
Katalytica Revenue,280,Revenue,9500.0,12.0,Katalytica
Marketing campaigns for Katalytica,280,Marketing,-500.0,12.0,Katalytica
Tristan Barker (Katalytica Daily Wage),280,Wage,-536.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),280,Wage,-432.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),280,Wage,-44.0,12.0,Katalytica
Lily Barton (Katalytica Daily Wage),280,Wage,-258.0,12.0,Katalytica
Katalytica Revenue,281,Revenue,10000.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),281,Wage,-432.0,12.0,Katalytica
Marketing campaigns for Katalytica,281,Marketing,-500.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),281,Wage,-448.0,12.0,Katalytica
Lily Barton (Katalytica Daily Wage),281,Wage,-344.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),281,Wage,-44.0,12.0,Katalytica
Katalytica Revenue,282,Revenue,10000.0,12.0,Katalytica
Marketing campaigns for Katalytica,282,Marketing,-500.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),282,Wage,-432.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),282,Wage,-448.0,12.0,Katalytica
Lily Barton (Katalytica Daily Wage),282,Wage,-344.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),282,Wage,-44.0,12.0,Katalytica
Tristan Barker (Katalytica Daily Wage),283,Wage,-536.0,12.0,Katalytica
Marketing campaigns for Katalytica,283,Marketing,-500.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),283,Wage,-432.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),283,Wage,-44.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),283,Wage,-448.0,12.0,Katalytica
Katalytica Revenue,283,Revenue,10000.0,12.0,Katalytica
Katalytica Revenue,284,Revenue,10000.0,12.0,Katalytica
Marketing campaigns for Katalytica,284,Marketing,-500.0,12.0,Katalytica
Tristan Barker (Katalytica Daily Wage),284,Wage,-536.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),284,Wage,-432.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),284,Wage,-44.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),284,Wage,-448.0,12.0,Katalytica
Katalytica Revenue,285,Revenue,10000.0,12.0,Katalytica
Marketing campaigns for Katalytica,285,Marketing,-500.0,12.0,Katalytica
Tristan Barker (Katalytica Daily Wage),285,Wage,-402.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),285,Wage,-44.0,12.0,Katalytica
Lily Barton (Katalytica Daily Wage),285,Wage,-344.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),285,Wage,-448.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),286,Wage,-448.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),286,Wage,-44.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),286,Wage,-432.0,12.0,Katalytica
Marketing campaigns for Katalytica,286,Marketing,-500.0,12.0,Katalytica
Katalytica Revenue,286,Revenue,9000.0,12.0,Katalytica
Katalytica Revenue,287,Revenue,10000.0,12.0,Katalytica
Lily Barton (Katalytica Daily Wage),287,Wage,-258.0,12.0,Katalytica
Marketing campaigns for Katalytica,287,Marketing,-500.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),287,Wage,-44.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),287,Wage,-432.0,12.0,Katalytica
Tristan Barker (Katalytica Daily Wage),287,Wage,-536.0,12.0,Katalytica
Katalytica Revenue,288,Revenue,10000.0,12.0,Katalytica
Marketing campaigns for Katalytica,288,Marketing,-500.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),288,Wage,-448.0,12.0,Katalytica
Lily Barton (Katalytica Daily Wage),288,Wage,-344.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),288,Wage,-44.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),288,Wage,-432.0,12.0,Katalytica
Katalytica Revenue,289,Revenue,10000.0,12.0,Katalytica
Lily Barton (Katalytica Daily Wage),289,Wage,-344.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),289,Wage,-448.0,12.0,Katalytica
Marketing campaigns for Katalytica,289,Marketing,-500.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),289,Wage,-44.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),289,Wage,-432.0,12.0,Katalytica
Katalytica Revenue,290,Revenue,10000.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),290,Wage,-44.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),290,Wage,-448.0,12.0,Katalytica
Marketing campaigns for Katalytica,290,Marketing,-500.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),290,Wage,-432.0,12.0,Katalytica
Tristan Barker (Katalytica Daily Wage),290,Wage,-536.0,12.0,Katalytica
Katalytica Revenue,291,Revenue,10000.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),291,Wage,-44.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),291,Wage,-432.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),291,Wage,-448.0,12.0,Katalytica
Marketing campaigns for Katalytica,291,Marketing,-500.0,12.0,Katalytica
Tristan Barker (Katalytica Daily Wage),291,Wage,-536.0,12.0,Katalytica
Katalytica Revenue,292,Revenue,10000.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),292,Wage,-448.0,12.0,Katalytica
Lily Barton (Katalytica Daily Wage),292,Wage,-344.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),292,Wage,-44.0,12.0,Katalytica
Tristan Barker (Katalytica Daily Wage),292,Wage,-402.0,12.0,Katalytica
Marketing campaigns for Katalytica,292,Marketing,-500.0,12.0,Katalytica
Katalytica Revenue,293,Revenue,9500.0,12.0,Katalytica
Marketing campaigns for Katalytica,293,Marketing,-500.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),293,Wage,-44.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),293,Wage,-432.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),293,Wage,-448.0,12.0,Katalytica
Marketing campaigns for Katalytica,294,Marketing,-500.0,12.0,Katalytica
Katalytica Revenue,298,Revenue,10000.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),298,Wage,-44.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),298,Wage,-448.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),298,Wage,-432.0,12.0,Katalytica
Marketing campaigns for Katalytica,298,Marketing,-500.0,12.0,Katalytica
Tristan Barker (Katalytica Daily Wage),298,Wage,-536.0,12.0,Katalytica
Katalytica Revenue,299,Revenue,9000.0,12.0,Katalytica
Marketing campaigns for Katalytica,299,Marketing,-500.0,12.0,Katalytica
Tristan Barker (Katalytica Daily Wage),299,Wage,-402.0,12.0,Katalytica
Lily Barton (Katalytica Daily Wage),299,Wage,-344.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),299,Wage,-448.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),299,Wage,-44.0,12.0,Katalytica
Katalytica Revenue,300,Revenue,10000.0,12.0,Katalytica
Marketing campaigns for Katalytica,300,Marketing,-500.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),300,Wage,-432.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),300,Wage,-44.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),300,Wage,-448.0,12.0,Katalytica
Katalytica Revenue,301,Revenue,9500.0,12.0,Katalytica
Marketing campaigns for Katalytica,301,Marketing,-500.0,12.0,Katalytica
Tristan Barker (Katalytica Daily Wage),301,Wage,-536.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),301,Wage,-44.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),301,Wage,-432.0,12.0,Katalytica
Lily Barton (Katalytica Daily Wage),301,Wage,-258.0,12.0,Katalytica
Katalytica Revenue,302,Revenue,10000.0,12.0,Katalytica
Lily Barton (Katalytica Daily Wage),302,Wage,-344.0,12.0,Katalytica
Marketing campaigns for Katalytica,302,Marketing,-500.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),302,Wage,-432.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),302,Wage,-44.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),302,Wage,-448.0,12.0,Katalytica
Katalytica Revenue,303,Revenue,10000.0,12.0,Katalytica
Marketing campaigns for Katalytica,303,Marketing,-500.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),303,Wage,-432.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),303,Wage,-448.0,12.0,Katalytica
Lily Barton (Katalytica Daily Wage),303,Wage,-344.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),303,Wage,-44.0,12.0,Katalytica
Katalytica Revenue,304,Revenue,10000.0,12.0,Katalytica
Marketing campaigns for Katalytica,304,Marketing,-500.0,12.0,Katalytica
Tristan Barker (Katalytica Daily Wage),304,Wage,-536.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),304,Wage,-432.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),304,Wage,-448.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),304,Wage,-44.0,12.0,Katalytica
Katalytica Revenue,305,Revenue,10000.0,12.0,Katalytica
Marketing campaigns for Katalytica,305,Marketing,-500.0,12.0,Katalytica
Tristan Barker (Katalytica Daily Wage),305,Wage,-536.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),305,Wage,-44.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),305,Wage,-448.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),305,Wage,-432.0,12.0,Katalytica
Katalytica Revenue,306,Revenue,10000.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),306,Wage,-44.0,12.0,Katalytica
Marketing campaigns for Katalytica,306,Marketing,-500.0,12.0,Katalytica
Lily Barton (Katalytica Daily Wage),306,Wage,-344.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),306,Wage,-448.0,12.0,Katalytica
Tristan Barker (Katalytica Daily Wage),306,Wage,-402.0,12.0,Katalytica
Katalytica Revenue,307,Revenue,9000.0,12.0,Katalytica
Marketing campaigns for Katalytica,307,Marketing,-500.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),307,Wage,-432.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),307,Wage,-44.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),307,Wage,-448.0,12.0,Katalytica
Katalytica Revenue,308,Revenue,9500.0,12.0,Katalytica
Marketing campaigns for Katalytica,308,Marketing,-500.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),308,Wage,-432.0,12.0,Katalytica
Tristan Barker (Katalytica Daily Wage),308,Wage,-536.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),308,Wage,-44.0,12.0,Katalytica
Lily Barton (Katalytica Daily Wage),308,Wage,-258.0,12.0,Katalytica
Katalytica Revenue,309,Revenue,10000.0,12.0,Katalytica
Marketing campaigns for Katalytica,309,Marketing,-500.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),309,Wage,-432.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),309,Wage,-448.0,12.0,Katalytica
Lily Barton (Katalytica Daily Wage),309,Wage,-344.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),309,Wage,-44.0,12.0,Katalytica
Katalytica Revenue,310,Revenue,10000.0,12.0,Katalytica
Marketing campaigns for Katalytica,310,Marketing,-500.0,12.0,Katalytica
Olivia Cox (Katalytica Daily Wage),310,Wage,-432.0,12.0,Katalytica
Tommy Brooks (Katalytica Daily Wage),310,Wage,-44.0,12.0,Katalytica
Lily Barton (Katalytica Daily Wage),310,Wage,-344.0,12.0,Katalytica
Evie Jones (Katalytica Daily Wage),310,Wage,-448.0,12.0,Katalytica
Marketing campaigns for Katalytica,311,Marketing,-500.0,12.0,Katalytica
Tristan Barker (Katalytica Midtown Daily Wage),311,Wage,-536.0,12.0,Katalytica
Olivia Cox (Katalytica Midtown Daily Wage),311,Wage,-432.0,12.0,Katalytica
Tommy Brooks (Katalytica Midtown Daily Wage),311,Wage,-44.0,12.0,Katalytica
Evie Jones (Katalytica Midtown Daily Wage),311,Wage,-448.0,12.0,Katalytica
Lily Barton (Katalytica Midtown Daily Wage),316,Wage,-344.0,12.0,Katalytica
Lois Ross (Katalytica Midtown Daily Wage),316,Wage,-936.0,12.0,Katalytica
Elise Martinez (Katalytica Midtown Daily Wage),316,Wage,-1088.0,12.0,Katalytica
Ben Stewart (Katalytica Midtown Daily Wage),316,Wage,-1016.0,12.0,Katalytica
Dell Nelson (Katalytica Midtown Daily Wage),316,Wage,-528.0,12.0,Katalytica
Tobias Barker (Katalytica Midtown Daily Wage),316,Wage,-427.0,12.0,Katalytica
Natasha Williams (Katalytica Midtown Daily Wage),316,Wage,-1144.0,12.0,Katalytica
Eliza Brooks (Katalytica Midtown Daily Wage),316,Wage,-1072.0,12.0,Katalytica
