Account,Day,Details,Amount,Transaction ID,Business Name
Justin Mitchell (Karvin Kueen Daily Wage),217,Wage,-130.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),217,Wage,-288.0,8.0,Karvin Kueen
Karvin Kueen Revenue,217,Revenue,5015.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),217,Wage,-75.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,217,Marketing,-500.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),218,Wage,-208.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),218,Wage,-32.0,8.0,Karvin Kueen
Karvin Kueen Revenue,218,Revenue,4505.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),218,Wage,-200.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,218,Marketing,-500.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),219,Wage,-208.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),219,Wage,-32.0,8.0,Karvin Kueen
Karvin Kueen Revenue,219,Revenue,4080.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),219,Wage,-200.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,219,Marketing,-500.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),220,Wage,-32.0,8.0,Karvin Kueen
Bradley Turner (Karvin Kueen Daily Wage),220,Wage,-240.0,8.0,Karvin Kueen
Karvin Kueen Revenue,220,Revenue,3230.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),220,Wage,-200.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,220,Marketing,-500.0,8.0,Karvin Kueen
Bradley Turner (Karvin Kueen Daily Wage),221,Wage,-240.0,8.0,Karvin Kueen
Karvin Kueen Revenue,221,Revenue,4080.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),221,Wage,-32.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,221,Marketing,-500.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),221,Wage,-200.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),222,Wage,-125.0,8.0,Karvin Kueen
Bradley Turner (Karvin Kueen Daily Wage),222,Wage,-240.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),222,Wage,-130.0,8.0,Karvin Kueen
Karvin Kueen Revenue,222,Revenue,5015.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,222,Marketing,-500.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),223,Wage,-208.0,8.0,Karvin Kueen
Karvin Kueen Revenue,223,Revenue,6205.0,8.0,Karvin Kueen
Bradley Turner (Karvin Kueen Daily Wage),223,Wage,-180.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),223,Wage,-100.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,223,Marketing,-500.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),224,Wage,-130.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),224,Wage,-288.0,8.0,Karvin Kueen
Karvin Kueen Revenue,224,Revenue,4590.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),224,Wage,-75.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,224,Marketing,-500.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),225,Wage,-32.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),225,Wage,-208.0,8.0,Karvin Kueen
Karvin Kueen Revenue,225,Revenue,4080.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),225,Wage,-200.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,225,Marketing,-500.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),226,Wage,-208.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),226,Wage,-32.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),226,Wage,-200.0,8.0,Karvin Kueen
Karvin Kueen Revenue,226,Revenue,4080.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,226,Marketing,-500.0,8.0,Karvin Kueen
Bradley Turner (Karvin Kueen Daily Wage),227,Wage,-240.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),227,Wage,-32.0,8.0,Karvin Kueen
Karvin Kueen Revenue,227,Revenue,3570.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),227,Wage,-200.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,227,Marketing,-500.0,8.0,Karvin Kueen
Bradley Turner (Karvin Kueen Daily Wage),228,Wage,-240.0,8.0,Karvin Kueen
Karvin Kueen Revenue,228,Revenue,4080.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,228,Marketing,-500.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),228,Wage,-32.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),228,Wage,-200.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),229,Wage,-125.0,8.0,Karvin Kueen
Bradley Turner (Karvin Kueen Daily Wage),229,Wage,-240.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),229,Wage,-130.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,229,Marketing,-500.0,8.0,Karvin Kueen
Karvin Kueen Revenue,229,Revenue,4505.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),230,Wage,-208.0,8.0,Karvin Kueen
Karvin Kueen Revenue,230,Revenue,5695.0,8.0,Karvin Kueen
Bradley Turner (Karvin Kueen Daily Wage),230,Wage,-180.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),230,Wage,-100.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,230,Marketing,-500.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),231,Wage,-130.0,8.0,Karvin Kueen
Karvin Kueen Revenue,231,Revenue,4420.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),231,Wage,-288.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),231,Wage,-75.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,231,Marketing,-500.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),232,Wage,-208.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),232,Wage,-32.0,8.0,Karvin Kueen
Karvin Kueen Revenue,232,Revenue,6290.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),232,Wage,-200.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,232,Marketing,-500.0,8.0,Karvin Kueen
Karvin Kueen Revenue,233,Revenue,6290.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,233,Marketing,-500.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),233,Wage,-208.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),233,Wage,-32.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),233,Wage,-200.0,8.0,Karvin Kueen
Karvin Kueen Revenue,234,Revenue,5780.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,234,Marketing,-500.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),234,Wage,-200.0,8.0,Karvin Kueen
Bradley Turner (Karvin Kueen Daily Wage),234,Wage,-240.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),234,Wage,-32.0,8.0,Karvin Kueen
Bradley Turner (Karvin Kueen Daily Wage),235,Wage,-240.0,8.0,Karvin Kueen
Karvin Kueen Revenue,235,Revenue,6290.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),235,Wage,-32.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,235,Marketing,-500.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),235,Wage,-200.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),236,Wage,-130.0,8.0,Karvin Kueen
Karvin Kueen Revenue,236,Revenue,7990.0,8.0,Karvin Kueen
Bradley Turner (Karvin Kueen Daily Wage),236,Wage,-240.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,236,Marketing,-500.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),236,Wage,-125.0,8.0,Karvin Kueen
Karvin Kueen Revenue,237,Revenue,8415.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),237,Wage,-208.0,8.0,Karvin Kueen
Bradley Turner (Karvin Kueen Daily Wage),237,Wage,-180.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),237,Wage,-100.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,237,Marketing,-500.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),238,Wage,-130.0,8.0,Karvin Kueen
Karvin Kueen Revenue,238,Revenue,8160.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),238,Wage,-288.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),238,Wage,-75.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,238,Marketing,-500.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),239,Wage,-208.0,8.0,Karvin Kueen
Karvin Kueen Revenue,239,Revenue,7140.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,239,Marketing,-500.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),239,Wage,-32.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),239,Wage,-200.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),240,Wage,-208.0,8.0,Karvin Kueen
Karvin Kueen Revenue,240,Revenue,5950.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,240,Marketing,-500.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),240,Wage,-32.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),240,Wage,-200.0,8.0,Karvin Kueen
Karvin Kueen Revenue,241,Revenue,4335.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),241,Wage,-32.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,241,Marketing,-500.0,8.0,Karvin Kueen
Bradley Turner (Karvin Kueen Daily Wage),242,Wage,-240.0,8.0,Karvin Kueen
Karvin Kueen Revenue,242,Revenue,4930.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,242,Marketing,-500.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),242,Wage,-32.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),242,Wage,-200.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),243,Wage,-130.0,8.0,Karvin Kueen
Bradley Turner (Karvin Kueen Daily Wage),243,Wage,-240.0,8.0,Karvin Kueen
Karvin Kueen Revenue,243,Revenue,8160.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,243,Marketing,-500.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),243,Wage,-125.0,8.0,Karvin Kueen
Replacement for Justin Mitchell (Karvin Kueen Wage),244,ReplacementWage,-260.0,8.0,Karvin Kueen
Karvin Kueen Revenue,244,Revenue,8500.0,8.0,Karvin Kueen
Bradley Turner (Karvin Kueen Daily Wage),244,Wage,-180.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),244,Wage,-100.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,244,Marketing,-500.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),245,Wage,-130.0,8.0,Karvin Kueen
Karvin Kueen Revenue,245,Revenue,8160.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),245,Wage,-288.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,245,Marketing,-500.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),245,Wage,-75.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),246,Wage,-208.0,8.0,Karvin Kueen
Karvin Kueen Revenue,246,Revenue,7055.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),246,Wage,-32.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),246,Wage,-200.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,246,Marketing,-500.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),247,Wage,-200.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),247,Wage,-32.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),247,Wage,-208.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,247,Marketing,-500.0,8.0,Karvin Kueen
Karvin Kueen Revenue,247,Revenue,6290.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,248,Marketing,-500.0,8.0,Karvin Kueen
Karvin Kueen Revenue,256,Revenue,6205.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),256,Wage,-32.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),256,Wage,-200.0,8.0,Karvin Kueen
Bradley Turner (Karvin Kueen Daily Wage),256,Wage,-240.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),257,Wage,-130.0,8.0,Karvin Kueen
Karvin Kueen Revenue,257,Revenue,8160.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,257,Marketing,-500.0,8.0,Karvin Kueen
Bradley Turner (Karvin Kueen Daily Wage),257,Wage,-240.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),257,Wage,-125.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,258,Marketing,-500.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),258,Wage,-208.0,8.0,Karvin Kueen
Bradley Turner (Karvin Kueen Daily Wage),258,Wage,-180.0,8.0,Karvin Kueen
Karvin Kueen Revenue,258,Revenue,5780.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),258,Wage,-100.0,8.0,Karvin Kueen
Karvin Kueen Revenue,259,Revenue,4590.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),259,Wage,-130.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),259,Wage,-288.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),259,Wage,-75.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,259,Marketing,-500.0,8.0,Karvin Kueen
Karvin Kueen Revenue,260,Revenue,4080.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,260,Marketing,-500.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),260,Wage,-208.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),260,Wage,-32.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),260,Wage,-200.0,8.0,Karvin Kueen
Karvin Kueen Revenue,261,Revenue,4080.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,261,Marketing,-500.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),261,Wage,-208.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),261,Wage,-32.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),261,Wage,-200.0,8.0,Karvin Kueen
Karvin Kueen Revenue,262,Revenue,5610.0,8.0,Karvin Kueen
Bradley Turner (Karvin Kueen Daily Wage),262,Wage,-240.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,262,Marketing,-500.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),262,Wage,-32.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),262,Wage,-200.0,8.0,Karvin Kueen
Karvin Kueen Revenue,263,Revenue,3995.0,8.0,Karvin Kueen
Bradley Turner (Karvin Kueen Daily Wage),263,Wage,-240.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,263,Marketing,-500.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),263,Wage,-32.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),263,Wage,-200.0,8.0,Karvin Kueen
Karvin Kueen Revenue,264,Revenue,4590.0,8.0,Karvin Kueen
Bradley Turner (Karvin Kueen Daily Wage),264,Wage,-240.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),264,Wage,-130.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,264,Marketing,-500.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),264,Wage,-125.0,8.0,Karvin Kueen
Karvin Kueen Revenue,265,Revenue,5440.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),265,Wage,-208.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,265,Marketing,-500.0,8.0,Karvin Kueen
Bradley Turner (Karvin Kueen Daily Wage),265,Wage,-180.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),265,Wage,-100.0,8.0,Karvin Kueen
Karvin Kueen Revenue,266,Revenue,4590.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),266,Wage,-130.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),266,Wage,-288.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,266,Marketing,-500.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),266,Wage,-75.0,8.0,Karvin Kueen
Karvin Kueen Revenue,267,Revenue,4080.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),267,Wage,-208.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,267,Marketing,-500.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),267,Wage,-32.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),267,Wage,-200.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),268,Wage,-208.0,8.0,Karvin Kueen
Karvin Kueen Revenue,268,Revenue,4080.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,268,Marketing,-500.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),268,Wage,-32.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),268,Wage,-200.0,8.0,Karvin Kueen
Karvin Kueen Revenue,269,Revenue,3570.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,269,Marketing,-500.0,8.0,Karvin Kueen
Bradley Turner (Karvin Kueen Daily Wage),269,Wage,-240.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),269,Wage,-32.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),269,Wage,-200.0,8.0,Karvin Kueen
Bradley Turner (Karvin Kueen Daily Wage),270,Wage,-240.0,8.0,Karvin Kueen
Karvin Kueen Revenue,270,Revenue,4080.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,270,Marketing,-500.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),270,Wage,-32.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),270,Wage,-200.0,8.0,Karvin Kueen
Karvin Kueen Revenue,271,Revenue,4590.0,8.0,Karvin Kueen
Bradley Turner (Karvin Kueen Daily Wage),271,Wage,-240.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),271,Wage,-130.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,271,Marketing,-500.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),271,Wage,-125.0,8.0,Karvin Kueen
Karvin Kueen Revenue,272,Revenue,5780.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),272,Wage,-208.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,272,Marketing,-500.0,8.0,Karvin Kueen
Bradley Turner (Karvin Kueen Daily Wage),272,Wage,-180.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),272,Wage,-100.0,8.0,Karvin Kueen
Karvin Kueen Revenue,273,Revenue,4590.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),273,Wage,-130.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,273,Marketing,-500.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),273,Wage,-288.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),273,Wage,-75.0,8.0,Karvin Kueen
Karvin Kueen Revenue,274,Revenue,4080.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),274,Wage,-208.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,274,Marketing,-500.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),274,Wage,-32.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),274,Wage,-200.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),275,Wage,-208.0,8.0,Karvin Kueen
Karvin Kueen Revenue,275,Revenue,3995.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,275,Marketing,-500.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),275,Wage,-200.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),275,Wage,-32.0,8.0,Karvin Kueen
Karvin Kueen Revenue,276,Revenue,3570.0,8.0,Karvin Kueen
Bradley Turner (Karvin Kueen Daily Wage),276,Wage,-240.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,276,Marketing,-500.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),276,Wage,-32.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),276,Wage,-200.0,8.0,Karvin Kueen
Karvin Kueen Revenue,277,Revenue,4080.0,8.0,Karvin Kueen
Bradley Turner (Karvin Kueen Daily Wage),277,Wage,-240.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,277,Marketing,-500.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),277,Wage,-32.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),277,Wage,-200.0,8.0,Karvin Kueen
Karvin Kueen Revenue,278,Revenue,4080.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),278,Wage,-130.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,278,Marketing,-500.0,8.0,Karvin Kueen
Bradley Turner (Karvin Kueen Daily Wage),278,Wage,-240.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),278,Wage,-125.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),279,Wage,-208.0,8.0,Karvin Kueen
Karvin Kueen Revenue,279,Revenue,4675.0,8.0,Karvin Kueen
Bradley Turner (Karvin Kueen Daily Wage),279,Wage,-180.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,279,Marketing,-500.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),279,Wage,-100.0,8.0,Karvin Kueen
Karvin Kueen Revenue,280,Revenue,1360.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),280,Wage,-130.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),280,Wage,-75.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,280,Marketing,-500.0,8.0,Karvin Kueen
Karvin Kueen Revenue,281,Revenue,2890.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),281,Wage,-208.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,281,Marketing,-500.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),281,Wage,-200.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),281,Wage,-32.0,8.0,Karvin Kueen
Karvin Kueen Revenue,282,Revenue,2125.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),282,Wage,-208.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,282,Marketing,-500.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),282,Wage,-200.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),282,Wage,-32.0,8.0,Karvin Kueen
Bradley Turner (Karvin Kueen Daily Wage),283,Wage,-240.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),283,Wage,-200.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),283,Wage,-32.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,283,Marketing,-500.0,8.0,Karvin Kueen
Karvin Kueen Revenue,283,Revenue,2210.0,8.0,Karvin Kueen
Bradley Turner (Karvin Kueen Daily Wage),284,Wage,-240.0,8.0,Karvin Kueen
Karvin Kueen Revenue,284,Revenue,2125.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,284,Marketing,-500.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),284,Wage,-32.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),284,Wage,-200.0,8.0,Karvin Kueen
Karvin Kueen Revenue,285,Revenue,4590.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),285,Wage,-130.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,285,Marketing,-500.0,8.0,Karvin Kueen
Bradley Turner (Karvin Kueen Daily Wage),285,Wage,-240.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),285,Wage,-125.0,8.0,Karvin Kueen
Karvin Kueen Revenue,286,Revenue,3570.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),286,Wage,-208.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),286,Wage,-100.0,8.0,Karvin Kueen
Bradley Turner (Karvin Kueen Daily Wage),286,Wage,-180.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,286,Marketing,-500.0,8.0,Karvin Kueen
Karvin Kueen Revenue,287,Revenue,3570.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,287,Marketing,-500.0,8.0,Karvin Kueen
Maria Willis (Karvin Kueen Daily Wage),287,Wage,-75.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),287,Wage,-288.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),287,Wage,-130.0,8.0,Karvin Kueen
Karvin Kueen Revenue,288,Revenue,3060.0,8.0,Karvin Kueen
Marketing campaigns for Karvin Kueen,288,Marketing,-500.0,8.0,Karvin Kueen
Justin Mitchell (Karvin Kueen Daily Wage),288,Wage,-208.0,8.0,Karvin Kueen
Maya Turner (Karvin Kueen Daily Wage),288,Wage,-32.0,8.0,Karvin Kueen
